id_str,screen_name,created_at,latitude,longitude,text
1720077240,808Plate,Sun May 06 03:27:32 +0000 2018,20.68711, -156.4403,Feliz Cinco do Mayo `Ohana. 🤙🏽 #808plate~📍Pint &amp; Cork #Wailea #Maui #Hawaii
72107145,djblastmaui,Sun May 06 03:23:30 +0000 2018,20.7325028, -156.4513694,#thatchilltownsound returns to kahalesdivebar the celebrate Cinco De Mayo!!!
2148482400,jaymacslife,Sun May 06 03:00:36 +0000 2018,20.7049, -156.44639,"Happy ""Day Before Bloomsday"" to all my NW natives! 🏁🏃🏽‍♂️Spent the day"
375220320,MrRobertScott,Sun May 06 02:44:56 +0000 2018,20.7522, -155.982,The Red Sand beach at dusk 🌚🌊 ..along the Road to Hana🌄 @ Red Sand Beac
85796282,hfghawaii,Sun May 06 02:42:37 +0000 2018,20.90503516, -156.6836957,Just concluded the Hawaii State Folkstyle Championship 2018 in Maui...Tyger
48827940,mickd415,Sun May 06 02:34:54 +0000 2018,20.68434638, -156.441257,"Luau time. @ Grand Wailea, A Waldorf Astoria Resor"
1716166723,cmktom1,Sun May 06 02:27:09 +0000 2018,20.87522, -156.67924,"It may be Boys Day, but it’s still important for me to spend time with my"
399834200,JustinYanagida,Sun May 06 02:21:20 +0000 2018,20.90556, -156.48851,Fit Fam ending the day with battling rope drills on this beautiful day. 🤙 @
2751117794,byroncelebrant1,Sun May 06 02:04:10 +0000 2018,20.7237706, -156.4475995,We have just arrived - I can feel the ‘Aloha Spirit’ already .. Maui is Hm
15110000,Standup_Lawyer,Sun May 06 01:58:33 +0000 2018,20.692604, -156.442535,All dressed up with a place to go.  Get to watch my buddy Bill marry Sheena
33437372,AKLMaui,Sun May 06 01:57:53 +0000 2018,20.73340003, -156.31940712,"#spottedinthegarden Aseroe Rubra, aka the “anemone stinkhorn” or “starfish"
286838264,averydrake,Sun May 06 01:45:27 +0000 2018,20.8724, -156.67726,Life is Gucci! #basic #gucci #guccilover #sobasic
2468489083,TiffanyChurchi2,Sun May 06 01:43:45 +0000 2018,20.9348, -156.679,A Day at the BeachA nice warm beach             +   Pretty Sandals
176130205,RoseLerner,Sun May 06 01:43:44 +0000 2018,20.9348, -156.679,"Woooo! #honeymoonconfectionery @ Kaanapali, Hawai"
73549993,VeronicaLambHNL,Sun May 06 01:40:36 +0000 2018,20.8868816, -156.4774079,The best thing about the past month of travel has been seeing favorite person
453303348,STthre3,Sun May 06 01:35:01 +0000 2018,20.7522, -155.982,#kaihalulubeach #redsandbeach
23733543,anelajade,Sun May 06 01:32:50 +0000 2018,19.727576, -155.087446,Double wave ring in Hamilton gold @ Anela's Jad
23733543,anelajade,Sun May 06 01:31:38 +0000 2018,19.727576, -155.087446,5mm Hawaiian bangle with pearls in Hamilton gold @ Anela's Jad
1028948450,MauiDarci,Sun May 06 01:28:46 +0000 2018,20.68377868, -156.4417521,Congratulations Karri ‘ Logan with Ohana! #married this morning in
144416723,qball13z,Sun May 06 01:26:14 +0000 2018,20.89399647, -156.4373074,"Heading back to reality! (@ Kahului Airport in Kahului, HI"
76147467,sunflwer1975,Sun May 06 01:21:26 +0000 2018,19.5113057, -154.8357826,I’m still way out of the danger zone #HawaiiVolcano #PunaLava I’m the blue
285555348,RobertJohnCook,Sun May 06 01:19:20 +0000 2018,19.49332, -155.9177599,Photo credit dbphotogallery @ Optimistic Vibe Hawai'
58562147,talonreid,Sun May 06 01:17:09 +0000 2018,21.0008086, -156.6538499,Day 3 in Maui!! #Hawaii #IslandLife #Maui #kamehameha #TheRitzCarltonKapalua
285555348,RobertJohnCook,Sun May 06 01:15:34 +0000 2018,19.49332, -155.9177599,fWeWkFgTxp @ Optimistic Vibe Hawai'
879412700786245632,DougTho89360871,Sun May 06 01:13:42 +0000 2018,19.82222, -155.47494,Top of the world the summit of Mauna Kea
285555348,RobertJohnCook,Sun May 06 00:54:08 +0000 2018,19.5268, -155.92338,‘There is only one cause for negativity in the world: Selfishness.’ -
340583912,PineappleClan,Sun May 06 00:53:20 +0000 2018,21.13333333, -157.03333333,When you hunting and get a text that it’s Cinco de drinko. #seeashotsendashot
14466397,MauiBenjamin,Sun May 06 00:41:24 +0000 2018,20.9332, -156.358,"Ho’okipa 1-2+ ft., NEast wind 10+mph/11.6+knots w/gusts 14+mph, not a cloud"
271941115,shawnpila,Sun May 06 00:37:56 +0000 2018,19.7151437, -155.0845489,Uncle dooties⠀⠀Shot with #iPhone7 #uncleshawn #groms #gromsfordays
494527016,Phawkinsphoto,Sun May 06 00:15:16 +0000 2018,19.65, -155.994,Bitd of Paradise #celeibrate #contest #flowers #love #aloha
58562147,talonreid,Sun May 06 00:08:30 +0000 2018,19.66965999, -156.02117059,✔️🤙🌋 #Unreal #OnceInALifetime #Kilauea #KilaueaVolcano #Pele #ActiveVolcano
277774695,celiahaveman,Sun May 06 00:03:00 +0000 2018,20.8861, -156.675,"can I live here forever? @ Lahaina, Hawai"
50999894,Magphotoguy,Sun May 06 00:02:14 +0000 2018,19.39923, -155.287,The latest update on the Kilauea volcano from the National Park Service and
437863374,HiloHennaHut,Sat May 05 23:59:25 +0000 2018,19.7055, -155.086,Getting set up for Gradnites...got my 3rd book of
1028948450,MauiDarci,Sat May 05 23:38:11 +0000 2018,20.6575, -156.445,Congratulations to Karri &amp; Logan! #married this morning in #makena
58562147,talonreid,Sat May 05 23:29:53 +0000 2018,19.66965999, -156.02117059,Well I never thought I would get a selfie with an erupting Volcano in my
35694679,tylerwood514,Sat May 05 23:15:04 +0000 2018,19.64294017, -155.9975679,"I'm at @KonaBrewingCo. &amp; Brewpub in Kailua Kona, HI 14u5wd9jU"
14405556,dsavior808,Sat May 05 23:09:56 +0000 2018,19.48333333, -155.6,Looking on to Mauna Kea.  I was on Mauna Loa when the 6.9 earthquake rattled
19478886,Brittneeeeeyyyy,Sat May 05 22:54:53 +0000 2018,20.7072171, -156.44280553,"Rainforest delight brought to you by 1,600 feet of elevation gain in 2 miles"
68403019,telizs3,Sat May 05 22:51:28 +0000 2018,19.99806, -155.81602,“Every act of creation is first an act of destruction.” ~Picasso
471551273,Smmarsh402,Sat May 05 22:50:40 +0000 2018,20.68434638, -156.441257,"#beach #maui #hawaii #dayfour @ Grand Wailea, A Waldorf Astoria Resor"
54222784,StephanieElam,Sat May 05 22:47:29 +0000 2018,19.4735, -154.92,I was interviewing an evacuee near #LeilaniEstates when ash started to
153900597,jeffpayton,Sat May 05 22:46:51 +0000 2018,20.70470847, -156.44657505,“Like” if you enjoy watching the hats on the
58750953,amauiweddingday,Sat May 05 22:46:16 +0000 2018,20.8861, -156.675,Pineapples are amazing! #tropical #mauiweddingflowers
34571411,masota0517,Sat May 05 22:31:01 +0000 2018,20.68434638, -156.441257,"Pina colada #cocktail Cruzan light rum, pineapple, coconut syrup, ice"
879412700786245632,DougTho89360871,Sat May 05 22:25:54 +0000 2018,19.82222, -155.47494,Up in the clouds @ Mauna Kea Observatorie
879412700786245632,DougTho89360871,Sat May 05 22:25:54 +0000 2018,19.82222, -155.47494,Up in the clouds @ Mauna Kea Observatorie
453303348,STthre3,Sat May 05 22:23:23 +0000 2018,20.75144, -155.98637,#lunchtime #roadtohanamaui
378755534,MauiMemorial,Sat May 05 22:19:41 +0000 2018,20.8275, -156.922,Mahalo #Lanai! What a great day supporting the mauihla Visitor Industry
78695524,JoshMarburger,Sat May 05 22:01:40 +0000 2018,20.89361111, -156.48444444,Stoked for skate action today at Keo 2pm@JoshMarburger #OneLoveSkate
34141137,sandranyanchoka,Sat May 05 21:42:36 +0000 2018,20.8868816, -156.4774079,“Surround yourself with people who make you laugh. Laughter is to the soul
15361984,DJSMOOK,Sat May 05 21:39:28 +0000 2018,20.82757603, -156.32890057,"After doing many searches for online @KingKekaulike athletic stores, I"
414227956,NaomiCooper808,Sat May 05 21:35:12 +0000 2018,19.932, -155.865,First #SaturdayMorning drive ... Paying tributes to the #FamilyTomb
41548318,AshikJ,Sat May 05 21:28:14 +0000 2018,20.71295, -156.445436,@dPsycosis @TrushilK Im alive. All clear
103446024,kona114,Sat May 05 21:23:57 +0000 2018,19.64292714, -155.99760902,"Time for some liquid aloha.   Of course, there's"
227366903,mike_herron,Sat May 05 21:23:23 +0000 2018,19.9913, -155.823,Fun in the sun! 🐠🌊🏊🏻‍♂️ @ Hapuna Beach State Recreation Are
227366903,mike_herron,Sat May 05 21:23:23 +0000 2018,19.9913, -155.823,Fun in the sun! 🐠🌊🏊🏻‍♂️ @ Hapuna Beach State Recreation Are
39176798,cyulit,Sat May 05 21:19:23 +0000 2018,20.7591, -156.457,"Oh mr golden sun... @ Kihei, Hawai"
39176798,cyulit,Sat May 05 21:18:45 +0000 2018,20.7591, -156.457,"What are you laughing at daddy? -byun @ Kihei, Hawai"
23733543,anelajade,Sat May 05 21:14:25 +0000 2018,19.727576, -155.087446,New 15 mm Hamilton gold Hawaiian bangle @ Anela's Jad
2260842480,thejoshadamson,Sat May 05 21:05:43 +0000 2018,20.68081139, -156.44266279,I’m a sucker for a beautiful day! #natureatitsbest #mauihawaii #lovethebeach
117628805,hannerJ,Sat May 05 21:00:50 +0000 2018,20.91954764, -156.6956179,"I'm at Kā‘anapali Beach in Kā‘anapali, H"
3318479053,dirtymonkeymaui,Sat May 05 20:56:40 +0000 2018,20.87614, -156.68019,Time to Giddy Up👊 It’s about to go crazy at the 🐒 for this Cinco de Mayo.
17688491,Nataya,Sat May 05 20:54:11 +0000 2018,20.9167, -156.69526,#photobomb #maui #brownisthenewblack #TakedaBrownWedding
778826066,MauiHomesGuide,Sat May 05 20:47:13 +0000 2018,21.0008086, -156.6538499,"May Day is Lei Day in Hawaii. @ The Ritz-Carlton,"
255814525,VoKnows,Sat May 05 20:42:12 +0000 2018,19.65, -155.994,"Happy Birthday, Mom! Celebrating 65 years today. She says the years have"
27066901,Will_Greer,Sat May 05 20:06:35 +0000 2018,21.0008086, -156.6538499,"Current situation. @ The Ritz-Carlton, Kapalu"
285555348,RobertJohnCook,Sat May 05 20:04:32 +0000 2018,19.49332, -155.9177599,Think small. @ Optimistic Vibe Hawai'
38063173,Detroitfan59,Sat May 05 20:04:11 +0000 2018,20.7591, -156.457,"Good morning prints! @ Kihei, Hawai"
18195374,pagejeter,Sat May 05 19:38:19 +0000 2018,20.99794, -156.66684,Coastline hike at Kapalua 🌊 #maui #hawaii #hike #nature #outdoors #beauty
2609149525,chaudhry208,Sat May 05 19:31:01 +0000 2018,20.74205113, -156.23954038,La Messiah ⚽️ leomessi fcbarcelona #elclassico
437863374,HiloHennaHut,Sat May 05 19:30:54 +0000 2018,19.7055, -155.086,Singing out loud..dont care if wake
436241420,sandym415,Sat May 05 19:27:28 +0000 2018,20.96772871, -156.68099497,Today’s halfway mark #seenonmyrun #runningonlayovers #mauirunning
736210429,mauihomebuyer,Sat May 05 19:21:40 +0000 2018,20.6575, -156.445,"Open House Today until 12.  Makena Surf C205. 4850 Makena Alanui Rd, Maui."
59255037,Jocetu,Sat May 05 19:11:25 +0000 2018,20.68377868, -156.4417521,... Back to reality and missing the Sun &amp; Surf
43039125,Beba79,Sat May 05 19:01:52 +0000 2018,20.70807738, -156.44071433,Just posted a photo @ Aston Maui Hil
2640786235,Jamesmced,Sat May 05 19:00:33 +0000 2018,19.64188, -155.99315,🌺Warm Weather Is Here🌺What’s Your Favorite Season? Can You Guess
43039125,Beba79,Sat May 05 18:44:00 +0000 2018,20.70807738, -156.44071433,Left over shrimp fried rice for breakfast. @ Aston Maui Hil
93308137,rchar23,Sat May 05 18:26:12 +0000 2018,19.64188, -155.99315,Let’s get tropical 🏝 @ Hawaiian Island
749973541,MotionGalleries,Sat May 05 18:04:30 +0000 2018,19.99806, -155.81602,Ukrainian bride jurglytee has striking green eyes #greeneyes
23176062,melabula,Sat May 05 17:59:36 +0000 2018,19.7055, -155.086,6 yrs ago today you gained your wings!! It’s 1 of
60125662,NICOLETTEALEXA,Sat May 05 17:56:59 +0000 2018,20.77, -155.994,"You’re my person. Happy anni 🖤 @ Hana, Hawai"
38407134,dansimontv,Sat May 05 17:40:33 +0000 2018,19.64188, -155.99315,Live from Kilauea.. courtesy of my friend Lisa. @ Hawaiian Island
1950620563,TinMoonJewelry,Sat May 05 17:12:33 +0000 2018,20.89213258, -156.47761749,Open for business at the Maui Swapmeet! 🌺 #mauiswapmeet #madeonmaui
780003302163353602,HIfreedive,Sat May 05 17:02:44 +0000 2018,20.91174, -156.37774,Lessons From Kona Depth Challenge🐬••••••••••••••••••••🐬1.) Make training a
453303348,STthre3,Sat May 05 16:41:52 +0000 2018,20.92055556, -156.3125,Good morning Maui! #goodmorningroosters
16225679,Zippys,Sat May 05 16:34:26 +0000 2018,19.696784, -155.064225,Good Morning Everyone! .... We were given the all clear! Zippy’s Hilo will be
112058469,davidwemyers,Sat May 05 16:19:31 +0000 2018,20.883689, -156.513153,Experimenting with panoramic photos a bit. This is all one shot from the same
298706224,KingsShopsHI,Sat May 05 16:10:20 +0000 2018,19.9165096, -155.8822174,Happy Children’s Day! ✨ #kingsshopshawaii #childrensday @ Kings' Shop
44291580,Beaubeaubarina,Sat May 05 16:05:59 +0000 2018,20.8818, -156.467,"sisi 🌹•••it feels like it’s been forever #home @ Kahului, Hawai"
2317857100,DMarques24,Sat May 05 16:04:56 +0000 2018,19.64188, -155.99315,A começar em Hawaiian Island
1140552884,LesleyHern,Sat May 05 15:22:51 +0000 2018,20.68081139, -156.44266279,It’s Derby 🐎 day! What are you wearing? This beautiful blush dress from
34141137,sandranyanchoka,Sat May 05 15:20:35 +0000 2018,20.8868816, -156.4774079,“Trust the vibes you get energy doesn’t lie.” 😊🤙🏾Photog. 📸 @tmizomi @ Island
54474170,x3cinderella48,Sat May 05 15:12:23 +0000 2018,20.91312, -156.69244,Happiest Boy’s Day to the one and only boy that will never break Mommy’s
16726970,christinalowery,Sat May 05 15:05:18 +0000 2018,20.8861, -156.675,"I don’t know what impossible situation you are in right now, but I do know"
245314305,cheftonybiggs,Sat May 05 14:44:37 +0000 2018,20.91312, -156.69244,Eat healthy #flax #flaxseed #oatmeal #oats #walnut @ Hyatt Regency Maui
63339798,campelloricardo,Sat May 05 14:15:09 +0000 2018,20.76951362, -156.24264947,Hawaiian times at the Haleakala Volcano 🌋
43386776,holladayj,Sat May 05 14:10:06 +0000 2018,19.39923, -155.287,This was us visiting the top of Mt. Kilaeua last summer. She's not quite as
221399915,KelseyMarier,Sat May 05 13:57:49 +0000 2018,20.9949, -156.66634,Wander where the WiFi’s weak @ Napili Bay Beac
112058469,davidwemyers,Sat May 05 12:35:19 +0000 2018,20.880516, -156.54648,Tried to find a filter that made this look better and... I couldn’t. Kind of
288973089,AmeenaMatthews,Sat May 05 12:10:58 +0000 2018,19.64188, -155.99315,"SalaamsPraying for our Families,Friends and all love ones on The Big Island."
14466397,MauiBenjamin,Sat May 05 11:39:14 +0000 2018,20.92862201, -156.26196259,"Paddle Imua Stand-Up Paddleboard, Hydrofoil SUP and Prone Race starts @ 1pm,"
58562147,talonreid,Sat May 05 10:54:17 +0000 2018,21.0008086, -156.6538499,Got to ball on the Ritz’ court out here in Maui in front of the dopest sunset
15110000,Standup_Lawyer,Sat May 05 09:45:00 +0000 2018,20.7858, -155.997,Kihei to Hana: Part 7.  My last stop is Wai’anapanapa beach.  As you can see
51696739,therabbitssing,Sat May 05 09:33:42 +0000 2018,19.71298623, -155.06976711,Deluxe Fried Saimin from yesterday. #latepost #friedsaimin #kalbi
25161969,ShaneDoesLA,Sat May 05 09:17:06 +0000 2018,20.7591, -156.457,": for the most part, Grandma was a proper lady but she loved to throw the"
742726076,jasonizumiKona,Sat May 05 08:59:53 +0000 2018,19.542115, -155.928833,#HazyHorizon no #Seaview from #Honalo #rightnow #volcano #eruption #nofilter
880720584786751488,RobertPerryHI,Sat May 05 08:19:38 +0000 2018,20.98590154, -156.66873096,"Stoked to be back Maui, I will be here till Sunday. Hit me up 🙌🏼🌴🌊 @ West Mau"
880720584786751488,RobertPerryHI,Sat May 05 08:19:38 +0000 2018,20.98590154, -156.66873096,"Stoked to be back Maui, I will be here till Sunday. Hit me up 🙌🏼🌴🌊 @ West Mau"
1534514100,24k_purelife,Sat May 05 08:19:23 +0000 2018,20.8861, -156.675,"Until you value yourself, you won’t value your time. Until you value your"
111783399,USTAHawaii,Sat May 05 08:19:11 +0000 2018,19.94619956, -155.8667127,We are ready &amp; excited for PowerShares this weekend! The festivities start
110180629,mralpern,Sat May 05 08:03:05 +0000 2018,20.8508386, -156.1421469,The road goes on forever and the party never
2155614402,lanaiacademy,Sat May 05 07:57:31 +0000 2018,20.8264491, -156.9220288,lanaigirls put together this awesome behind the scenes video of Cinderella
176106184,Fioutiful,Sat May 05 07:36:26 +0000 2018,20.7591, -156.457,Welcome to Maui 🐢 #beachlife #maui #hawaii #kehei #travelmonth #aupairlife
43039125,Beba79,Sat May 05 07:33:40 +0000 2018,20.89861111, -156.43055556,We’re in Maui @ Kahului Airpor
453303348,STthre3,Sat May 05 07:27:47 +0000 2018,20.90656, -156.24314,It's been raining a lot here and that makes for
76399443,PaddleHi,Sat May 05 07:25:12 +0000 2018,19.4498, -155.235,F R O Z E N  M O T I O N📷: @swell_living #deepbluelife #fortheoceans
2360031362,TimeforYOUfit,Sat May 05 07:20:41 +0000 2018,20.7591, -156.457,When you can’t decide between the rub and marinade ....#nsng #annavocino
465058182,allkinecrossfit,Sat May 05 07:16:06 +0000 2018,20.90556, -156.48851,#MayThe4thBeWithYou 💪🏼☝🏼allkinejoanna @iamprojectx @ All Kine CrossFi
34121751,nattikinz,Sat May 05 07:04:49 +0000 2018,20.98777778, -156.66777778,"Flyin’ by on the Hawaiian roller coaster ride 🐢🌺🏝 @ Napili, Hawai"
1250635514,grlwithgrl,Sat May 05 06:59:10 +0000 2018,18.92061, -155.67128,Sharing Aloha with family at Papakōlea beach #celeibratealoha #contest @
493461606,ashleyyyz3,Sat May 05 06:54:13 +0000 2018,19.4764, -155.923,"another perfect sunset to a day in paradise,"
14466397,MauiBenjamin,Sat May 05 06:53:32 +0000 2018,20.92862201, -156.26196259,HAPPY ALOHA MAUI FRIDAY! HAVE A GREAT WEEKEND EVERYONE! ehODWszZK1
340583912,PineappleClan,Sat May 05 06:34:33 +0000 2018,21.13333333, -157.03333333,Oh boy did we do some stalking today...lol...If we get sumpthin to put in the
58562147,talonreid,Sat May 05 06:24:43 +0000 2018,20.9967, -156.653,#Kapalua #Hawaii #HawaiiPhotoshoots #HangLoose #Maui #IslandLife
247994343,huenot,Sat May 05 06:24:10 +0000 2018,20.8936, -156.589,How cool is this patch of nature?  #fridaynight #mauisugarcanefields @ West
313456056,angieinpixels,Sat May 05 06:10:02 +0000 2018,20.6575, -156.445,How sweet are these gorgeous 👰🏽👰🏽✨ ahh all the love stories captured this
465058182,allkinecrossfit,Sat May 05 06:06:17 +0000 2018,20.90556, -156.48851,“Michael and Kepi are our 60+ Masters athletes and  are the ambassadors of
17688491,Nataya,Sat May 05 06:02:12 +0000 2018,20.89861111, -156.43055556,Heading homeCongratulations Kenny and Kaylene #orangeisthenewbrown
20082649,jammaquino,Sat May 05 05:56:15 +0000 2018,19.49309419, -154.94618483,Evacuees are seen in silhouette inside the American Red Cross shelter at the
28205138,ryan_a_jones,Sat May 05 05:54:24 +0000 2018,20.9332, -156.358,When I heard there was a beach that sea turtles swam up to at the end of the
238707383,chanelledeanna,Sat May 05 05:54:16 +0000 2018,20.77, -155.994,"I love this beautiful place!!! 🌴🌊🌞| #maui #hawaii @ Hana, Hawai"
117628805,hannerJ,Sat May 05 05:51:23 +0000 2018,20.88639723, -156.68516236,"I'm at Aloha Mixed Plate in Lahaina, H"
436241420,sandym415,Sat May 05 05:48:59 +0000 2018,20.9348, -156.679,"It’s been a long time, Maui #seenonmyrun #runningonlayovers #runningatnight @"
20082649,jammaquino,Sat May 05 05:45:20 +0000 2018,19.49309419, -154.94618483,A standing room crowd listens during a #community meeting to address concerns
20082649,jammaquino,Sat May 05 05:44:17 +0000 2018,19.49309419, -154.94618483,"From left, #Pahoa resident Ingrid Webb, Leilani Estates resident Amy"
1716166723,cmktom1,Sat May 05 05:44:07 +0000 2018,20.8818, -156.467,"Chuck short ribs were on sale at Safeway today, so I’m making a family"
25161969,ShaneDoesLA,Sat May 05 05:20:57 +0000 2018,20.7591, -156.457,": and here’s one of me showing off my water-bending powers 💦💦💦 @ Kihei, Hawai"
25161969,ShaneDoesLA,Sat May 05 05:16:52 +0000 2018,20.7591, -156.457,: my mom used to have to ask me to stop Part of Your Worlding in the bathtub
825627569101746176,rowliejohn,Sat May 05 05:16:49 +0000 2018,20.02949832, -155.69755307,Four years of track done! Thanks zoeee.mayyy for this poster! @ Hawai‘i
212574398,tri_connelly,Sat May 05 05:14:02 +0000 2018,19.7055, -155.086,"Udon in Hilo, HI..no earthquakes or lava flows"
25161969,ShaneDoesLA,Sat May 05 05:10:28 +0000 2018,20.7591, -156.457,: in my attempt of “be here nowing” I realized I’ve posted very few photos
43799697,macoli,Sat May 05 04:41:04 +0000 2018,20.8861, -156.675,"The Hawaiian Green Sea Turtle, known as “Honu,” symbolizes good luck,"
1947483542,AlainaFuata,Sat May 05 04:29:08 +0000 2018,19.4735, -154.92,"“She is Pele-honua-mea, Pele of the sacred land. She is Pele-‘ai-honua, Pele"
2237590848,andcavaliere,Sat May 05 04:16:00 +0000 2018,20.7591, -156.457,Finding the right person to spend the rest of
15110000,Standup_Lawyer,Sat May 05 04:14:37 +0000 2018,20.81105, -156.2887,Drove around the east side of Maui from Kihei to Hana.  Here’s my stop at
354072217,MrChunkyExpress,Sat May 05 04:12:39 +0000 2018,20.91087963, -156.40247024,Happy Birthday brianverkaart #letsdance #maui #golffield #goodtimes
21219253,iamdougevans,Sat May 05 04:11:06 +0000 2018,19.65, -155.994,"goddess_rising ❤️ Honour and respect to Goddess Pele Rising,"
526121270,ShortiniPhotog,Sat May 05 04:10:05 +0000 2018,19.99474937, -155.82442103,Photos from this weekend Big Island Chocolate Festival. #cacao #chocolate
20131679,iM0Nica,Sat May 05 04:09:11 +0000 2018,20.88581, -156.68535,2018 Birthday Luau Dinner. #iMONbdayvacayMaui2018 #iMONicAdventures2018 @ Old
526121270,ShortiniPhotog,Sat May 05 04:08:32 +0000 2018,19.99474937, -155.82442103,Photos from this weekend Big Island Chocolate Festival. #cacao #chocolate
227366903,mike_herron,Sat May 05 04:05:45 +0000 2018,19.5787497, -155.9657976,End cap to the day. @ Pololu Valley Lookou
28669569,JanaMcMahon,Sat May 05 03:49:25 +0000 2018,20.68583, -156.44215,Star apple is the 🌟 of this pupu starter. Thanks okoafarms for the bonus. So
967004425,funkman24,Sat May 05 03:36:35 +0000 2018,20.7169, -156.446,Drinking a Castaway IPA by @KonaBrewingCo @ Fred's Mexican Cafe &amp; Cantina — USsNg
303458441,ktstene,Sat May 05 03:36:32 +0000 2018,20.077462, -155.463154,It seems surreal that chaos and tranquility can simultaneously coexist on one
467851995,Maverick_Events,Sat May 05 03:35:40 +0000 2018,19.9240327, -155.88749886,Another Successful Day @Maverick_Events maverickevents #imsoblessed
14466397,MauiBenjamin,Sat May 05 03:35:01 +0000 2018,20.92862201, -156.26196259,HAPPY ALOHA MAUI FRIDAY! HAVE A GREAT WEEKEND EVERYONE!
18195374,pagejeter,Sat May 05 03:33:41 +0000 2018,20.99794, -156.66684,Coastal hike 🌊 #maui #hawaii #ocean #hike #coastline #travel
62338932,desireeayres,Sat May 05 03:14:56 +0000 2018,19.63241716, -155.98527971,| F R I Y A Y |Whether you’re a planner or not there is still time to join
2169748033,awardmagic,Sat May 05 03:14:54 +0000 2018,20.68434638, -156.441257,Dinner with a gorgeous view humuhumumaui. Think I may stay a while. #maui
66811005,HiloPalace,Sat May 05 03:09:49 +0000 2018,19.72453, -155.08649,"Due to the recent activity in Puna, we will be cancelling tonight's, Friday,"
3318479053,dirtymonkeymaui,Sat May 05 02:51:57 +0000 2018,20.87614, -156.68019,Time to get ready!!! Cinco De Mayo is almost here and we are bringing you the
1894396488,iputdalexinflex,Sat May 05 02:44:41 +0000 2018,20.90302, -156.48305,Meet Obake 🐶🐾👻 I just adopted this guy mauipitbullrescue saved this guy 5
58562147,talonreid,Sat May 05 02:38:17 +0000 2018,21.0008086, -156.6538499,Hell yea!!! Tell me why I’m sitting out at the pool here at The Ritz in Maui
1028948450,MauiDarci,Sat May 05 02:33:14 +0000 2018,20.7509, -156.45516,We ❤️ Rachell &amp; Randall! Congratulations!!! #alohamauidreamweddings
117628805,hannerJ,Sat May 05 02:20:21 +0000 2018,20.8717002, -156.677043,"So good (@ Paia Fish Market Front Street in Lahaina, HI"
16858599,rallred,Sat May 05 02:07:49 +0000 2018,19.63971019, -155.99064342,"Spam! At McDonalds. Life is good! (@ McDonald's in Kailua Kona, HI) 9QZl1Z4sT"
396814134,AlikaHoomana,Sat May 05 02:06:10 +0000 2018,19.6736, -156.029,My brother @808_ho and I were Chaperones for My Son &amp; Niece for their 5th
1354910095,cmartiniyoga,Sat May 05 01:54:50 +0000 2018,20.85361111, -156.31694444,"From this morning blend, I drank half already. Santosha-contentment . This"
1354910095,cmartiniyoga,Sat May 05 01:50:25 +0000 2018,20.9175, -156.32583333,Our yoga juice blend is pure Coconut Water for our Sun Salutation B . Coconut
20112512,vioart527,Sat May 05 01:47:53 +0000 2018,19.63929343, -155.99066734,Last #ShaveIce🍧 on my #OhanaTrip was on
250314209,MOMolokai,Sat May 05 01:37:56 +0000 2018,21.089, -157.013,"We will be at #molokaisaturdaymarket tomorrow from 8 to 1, rain or shine."
554076452,MGDude70,Sat May 05 01:37:32 +0000 2018,20.8804, -156.679,Back in town. - Drinking a Talk Story by @KoholaBrewery at @koholabrewery  
47749806,senshine,Sat May 05 01:37:23 +0000 2018,20.69248628, -156.44284894,"I'm at Ka'ana Kitchen in Wailea, H"
11275422,whistlerdev,Sat May 05 01:34:12 +0000 2018,19.82831695, -155.99254681,Earthquakes &amp; volcanoes pair well with Sauvignon Blanc.  #puak
38292757,kuhao,Sat May 05 01:28:20 +0000 2018,19.41, -155.286,OldestEnergyNewestCreation..Quick huaka’i to the lua pele last night.
1354910095,cmartiniyoga,Sat May 05 01:08:15 +0000 2018,20.9175, -156.32583333,"Lift your heart, love yourself . Yoga does a Body &amp; Mind good. The amazing"
21823971,nellielaan,Sat May 05 01:07:52 +0000 2018,19.725278, -155.048333,Luckily people still come visit but keeping an eye in thise quakes and
1347680600,alyssa_hamlet,Sat May 05 01:07:46 +0000 2018,19.61838, -155.98554,Kilauea is erupting! Thought I'd share a pic from my family's trip there in
18195374,pagejeter,Sat May 05 01:07:15 +0000 2018,20.92915584, -156.36718517,Loved our vintage Hawaii experience at Mama's Fish House 🌺 #maui #hawaii
1354910095,cmartiniyoga,Sat May 05 01:06:45 +0000 2018,20.9175, -156.32583333,Yoga does a Body  &amp; Mind good. The amazing gifts to us from raising our
1354910095,cmartiniyoga,Sat May 05 01:04:44 +0000 2018,20.9175, -156.32583333,Yoga does a body &amp; Mind good. The amazing gifts to us from raising our hearts
354072217,MrChunkyExpress,Sat May 05 01:02:10 +0000 2018,20.8556, -156.65,"I’m in the Maui state of mind! Everything is going to be alight, don’t worry,"
373186896,richarddbzgt25,Sat May 05 00:54:11 +0000 2018,21.0008086, -156.6538499,#workinprogress #workout #fitness #andrewchristain #swimwear #poolday
375220320,MrRobertScott,Sat May 05 00:45:45 +0000 2018,20.90656, -156.24314,Just front flipped off a waterfall like a mothaf***** and you missed it - Are
4173924794,andrea_macanas,Sat May 05 00:45:42 +0000 2018,19.64846, -156.00002,Lunch with the hubster! #TripeStew
471551273,Smmarsh402,Sat May 05 00:44:29 +0000 2018,20.8861, -156.675,"#atvriding #hawainstyle #greatveiws @ Lahaina, Hawai"
