id,name,text,desc,country,lang,city,geo
164651723,SavioAccioly,@helenapcarvalho Bon après-midi ami,Sports enthusiast 🚴🏻‍♂️🏃🏻‍♂️           IG : savioaccioly,Unidentified,fr,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,"#PopStar Caruso que apresentação morrir de rir, nostalgia e foi sensacional Dez 😂😂😂😂😂",Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@SandraP99968642 Ontem que me dei conta que haviam sumido uns 40 e poucos.Tá sumindo postagens e rts também!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar Clara não gostei ela desafinou muito. 9.7. a escolha da música foi muito boa mas foi feliz na sua apresentação,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@barbaraatex porque é que deste autolike?,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
2173993051,simontimbreza,@ayeeitssash https://t.co/Vcp3WlyLbt,🦋,Unidentified,und,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar aaaaa entendi os ruins foram  os primeiros a se apresentar e os bons são os últimos. Malu foi incrível 😍… https://t.co/WscBFyDJa3,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
150052240,Danesn10,Veja os usuários que acessaram seu perfil agora https://t.co/9PISiACj3f,"Enfermeira na UBS de Massapê do PI, secretária, corinthiana e culé! Tenho paixão por futebol, amo Timão, Barça, Inter e Argentina. Mega fã do Lionel Messi!",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@barbaraatex foda se não podem ver nada,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
1881267186,pknotw,Se tem coisa mais legal do que a Glenda cantando em japonês eu desconheço kkkkkk,"Grunge, Futebol e Pizza | Colunista no @mufcbr o melhor site do Brasil sobre o Manchester United. | Acadêmico de Direito - UESPI",Unidentified,pt,Unidentified,Unidentified,Unidentified
1011269504775704577,HorranaEmyle,Pq eu sempre faço merda quando estou bêbada ?,Acarajé quente 💙❤️,Unidentified,pt,Unidentified,Unidentified,Unidentified
1881267186,pknotw,A queen me representa demais https://t.co/LXYo42lcvP,"Grunge, Futebol e Pizza | Colunista no @mufcbr o melhor site do Brasil sobre o Manchester United. | Acadêmico de Direito - UESPI",Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar Jennifer 😮😮😮😮😮 MDS apresentação incrível essa 😍😍😍😍 espetacular DEEEEEEEEEEEEEEZ Q voz incrível,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"A esquerda tá tão desesperada, que não tá sabendo lidar e tão dando tiro no pé!#BolsonaroApoiaIsrael https://t.co/sTjMDUXwJe","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar É disso que eu estou falando Jhonatan arrasou nota deeeez,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar Samantha foi boazinha sem muito o que comentar 9.8,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@Francoubiratan Exatamente,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@SalvadorCarruco só mesmo eu❤️❤️,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@SalvadorCarruco acredito no nosso ninguém gostava de ti,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,@popstar Pior apresentação dele de todos os domingos anteriores.,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
736984813018570752,BbarrosElimar,@Pontifex_es Não tenhamos medo.,,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Twitter ñ tá deixando enviar videos!Pq será né?,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar cara hoje os artistas estão tudo ruim Sérgio foi péssimo cantou muito ruim. Nem votei.,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
242790134,NeemiasMartins,"""O conservadorismo  significa encontrar o que você ama e agir para proteger isso. A  alternativa é encontrar o que… https://t.co/K3VPfPBLMv","Christian, conservative, (almost) mathematician, São Paulo FC supporter.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1021563943624626177,GaiatoJeann,Só eu que não gosto de ser enganado? https://t.co/2vZAxmZlwy,tenho um canal no youtube e sei fazer nissin.,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021563943624626177,GaiatoJeann,I added a video to a @YouTube playlist https://t.co/2vZAxmZlwy PROPAGANDA ENGANOSA,tenho um canal no youtube e sei fazer nissin.,Unidentified,it,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar o elenco está muito acomodados espero uma apresentação que deixa a gente de boca aberta. FAFY  foi legalzi… https://t.co/Q9sKJskLhK,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@SalvadorCarruco e de todos respondermos não também tens saudades?,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
1021718207604944896,joaovieiradaluz,@oliveirazeuu ganda postura,pa boa meu// ig: joaovluz,Unidentified,pt,Unidentified,Unidentified,Unidentified
966341494943698945,jrguizzardi,DESAFIAMOS VOCÊ - PT SIM OU PT NÃO? https://t.co/aS4zhNL7mz via @YouTube,Deus e família...Base de tudo!!!,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,"#PopStar  foi boazinha a apresentação do Eri, acho q a voz dele não combinou com a música não vi harmonia entre a música e a voz dele. 9.7",Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,#SePudesseEu colocava esse bb na presidência https://t.co/5EdKwYbsZ6,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Recado dado! https://t.co/XahLUU9gtb,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,#SePudesseEu dormia assim nesse calor do capiroto https://t.co/EJJnShufQF,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,pt,Unidentified,Unidentified,Unidentified
2303691989,nkigbe,tô vendo q vou ter q ir sozinha mesmo,,Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,#SePudesseEu tacava o fodasse no mundo https://t.co/45PllbvVy5,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,#SePudesseEu fazia uma plantação dessas https://t.co/pVBbfTcvbQ,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,pt,Unidentified,Unidentified,Unidentified
868771885,cruz_deniise,RT @Fodce: #SePudesseEu estaria perto dessa boca https://t.co/CS7XgFkYVX,"Amo aquele que me amou primeiro, JESUS CRISTO. Minha família, a música e meu amor... Felipe.",Unidentified,pt,Unidentified,Unidentified,Unidentified
729394503904309248,Fodce,#SePudesseEu estaria perto dessa boca https://t.co/CS7XgFkYVX,"Colega não é amigo, tesão não é amor, sorrir não significa estar feliz e te amo não é boa noite. Agora o foda-se é sempre foda-se.",Unidentified,pt,Unidentified,Unidentified,Unidentified
2303691989,nkigbe,"só quero alguém pra ir no show da Ana Gabriela comigo, mas não um alguém qualquer, quero AQUELE alguém ossada",,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar afffs intervalo 💤💤💤,Segue que sigo de volta! 😉😘,Unidentified,en,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar o garoto da vivo não foi feliz nessa apresentação. Deixou muito a desejar. Eu nem conseguia escutar ele no início 9.7,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,que fome...,🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar Renata para mim essa apresentação dela não foi a melhor das que eu vi. Acho q ela foi muito tímida eu espe… https://t.co/MRsgR3xbvC,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
2724353754,maria02cravo,"Estive até agora a estudar, fiz pausa para comer",A vida não é brincadeira mas vamos brincar,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Kay princess yap ng 11- ABM 2 AYIEEEEEE — Sino ka ba HAHHAAH https://t.co/AxGwh4FndK,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar como assim produção o que aconteceu com os votos do Gshow da Lu Blanca?,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Hey https://t.co/0AkhEuEMUx,2nd account,Unidentified,und,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar começou E quem abre com maestria Lu Blanca Gostei na pegada rock dos 10% mas 9.8 amei a voz desafinado um pouco. Mas gostei,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
429387605,chicojunyor89,#PopStar começou E quem abre com maestria Lu Blanca Gostei na pegada rock dos 10% mas 9.8 amei a voz desafinado um pouco. Mas gostei,Segue que sigo de volta! 😉😘,Unidentified,pt,Unidentified,Unidentified,Unidentified
426976635,CirilloVaz,"O povo brasileiro preciso entender que Jair Bolsonaro não se opõe apenas ao PT, mas sim a um plano de governo gigan… https://t.co/jd4qhrXnsZ","Cantor, letrista e compositor da cidade de Picos-PI.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Kinilig ka lang eh — San? https://t.co/4AMQfjWXoL,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
1049429733371506689,Emerson86830404,"@GuilhermeBoulos ""Copia, copia que nós cria""",Coração Partido! Sória Portella pra sempre te amarei minha estrelinha❤😍😓,Brazil,pt,"Bocaina, Brasil",Unidentified,Unidentified
602142777,robsondavi2012,Gostei de um vídeo @YouTube https://t.co/Xt3CulSSmW (Enrolados) - TriGO! (feat. Carolina Cristal),Bts,Unidentified,pt,Unidentified,Unidentified,Unidentified
602142777,robsondavi2012,"Gostei de um vídeo @YouTube https://t.co/AKQkSNUlU7 Tail abertura 1 em português Brasil [FULL] - ""Snow Fairy"" (Dublado por The",Bts,Unidentified,pt,Unidentified,Unidentified,Unidentified
4289310017,_Ferreirinha98,RT @PatrickFischerr: Bagulho doido ontem 🍻🚀 https://t.co/qCHYaxMdBz,@Flamengo,Unidentified,pt,Unidentified,Unidentified,Unidentified
602142777,robsondavi2012,"Gostei de um vídeo @YouTube https://t.co/9sD3l7E5hN Tail abertura 16 - ""Strike Back"" em português (FULL)",Bts,Unidentified,pt,Unidentified,Unidentified,Unidentified
1038172792120852480,crisatles,RT @Accuarya: Cadê que alguém fala um piu sobre essa ameaça ao @jairbolsonaro ???? https://t.co/nEF4ncZNZS,,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Wag daw sabihin sa iba. para hindi mo malaman ang tunay na storya,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
2360126472,d1ego42,Tá passando maratona de Harry Potter na TNT e é inevitável não comparar a ascensão de Voldermot com as eleições. Fiquei triste. Foda.,Today I'm just a sea monster.,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Princess yap yap yap yayap yayapyap — Kulit hahahaha https://t.co/kiGMT28SOr,2nd account,Unidentified,tr,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Cute ba si yap para sayo? — Alam niya na yon https://t.co/IbWUYjnpom,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
2334063385,JoislaneLopes,"Acabou de publicar uma foto em Oeiras, Piaui https://t.co/EyDyAn1r9x","D.R.E.A.M.A.C.H.I.N.E ✨

- Keep The Faith! 👑
Casada @bboydadinhozkc ❤️",Brazil,pt,"Oeiras, Brasil",-7.01677,-42.13038
946572106602631168,IsacHamerski22,@goesssss_ Da,é o hype é nois,Unidentified,und,Unidentified,Unidentified,Unidentified
42244835,thalimpi,"@VladimirAras @deltanmd Se encontrou o computador em um lago, recuperar os dados é o mais fácil...",DBA/BIG Data,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/DxGLHcapY8,,Unidentified,und,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Smoke tayo tas painit — Bawal sabi ni mama https://t.co/OIfgD9FcNS,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,@hahahakingsinta hbd j salamat stay safe lang godbless!!! Wala tayong pict e enjoy lang dito lang ako palagi mwa😘💖 https://t.co/YR7RLBmxxt,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
42244835,thalimpi,#SePudesseEu https://t.co/ViMs0tNB5k,DBA/BIG Data,Unidentified,und,Unidentified,Unidentified,Unidentified
2173993051,simontimbreza,thankful for the real ones in my life.,🦋,Unidentified,en,Unidentified,Unidentified,Unidentified
414322666,LeonirLuizdeSou,"RT @AngellBella80: @zehdeabreu @NosTrendsBrasil Teu ídolo o chefe d maior corrupção mundial é nordestino,ñ canta + zomba dos sem cultura q…",,Unidentified,pt,Unidentified,Unidentified,Unidentified
1050553894034657280,brwnaa1,queria tá assim com o @ que eu gosto https://t.co/qibXTWEZNc,Bruna com b de linda,Unidentified,pt,Unidentified,Unidentified,Unidentified
363694761,tayviaana,Eu to tão envolvida com a novela qque ja tinha esquecido que estamos vivendo tempo de eleição,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
363694761,tayviaana,Maravilhosssoooo💗 https://t.co/VicBASX2XL,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
980908237724815360,raquelgrpereira,RT @TRodrigueez: Pizza no microondas é ganda grego https://t.co/h0nT8wefaS,,Unidentified,pt,Unidentified,Unidentified,Unidentified
127909335,gdam52,"@gaviaox108 ISSO é UM CRIME CONTRA A SOCIEDADE TODA, E CONTRA A DIGNIDADE DO SER HUMANO... ESSA GENTE MERECE PRISAO… https://t.co/KN4TEkfN6t","Anti corruzione. A favore dell'etica, dell'onore e della cittadinanza.
Anti corrupçao. A favor da etica, da honra e da cidadania.
POVO INFORMADO = POVO LIVRE",Unidentified,pt,Unidentified,Unidentified,Unidentified
839488815504949248,fcoCRF,@Flamengo Parabéns meu ruivo,"Picos-Pi/
A vida me fez Flamengo e eu fiz do Flamengo a minha vida.",Unidentified,pt,Unidentified,Unidentified,Unidentified
999628204691238913,mamamoyownis,RT @PTpaooooo: Tangina may nanalo na sa lotto,one direction,Unidentified,tl,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Jgh🍻,2nd account,Unidentified,und,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,Tangina may nanalo na sa lotto,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,i like u — Like you too https://t.co/aK43lJbSQk,2nd account,Unidentified,en,Unidentified,Unidentified,Unidentified
223254172,eandradeneves2,RT @gdam52: @RejanePaiva #votoemcedula,,Unidentified,und,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,pao otsug ko din si yap hehe — HAHAHAHAH lakas amat mo ah https://t.co/c0TN7WCm7K,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
334857958,DiocesedePicos,"A Rádio Cultura FM de Picos, como sempre, no meio do povo. Hoje, no posto fiscal da divisa do Estado do Piauí com o Estado do Ceará.",Somos Igreja que Partilha!,Unidentified,pt,Unidentified,Unidentified,Unidentified
2173993051,simontimbreza,POTAA BINUBUNTIS AKO NG LUNGKOT! :(,🦋,Unidentified,tl,Unidentified,Unidentified,Unidentified
2173993051,simontimbreza,POTAA BINUBUNTIS AKO NG LUNGKOT! :(,🦋,Unidentified,tl,Unidentified,Unidentified,Unidentified
590192788,terezamdc,RT @maria02cravo: Devia aproveitar para estudar mas não me parece,,Unidentified,pt,Unidentified,Unidentified,Unidentified
153027597,zenetoadv,Bom dia! Não ao machismo! Não ao racismo! Não às  armas! Não à homofobia! Não ao facismo! Não ao mal!  #elenão https://t.co/fgJHXMCztK,Advogado,Unidentified,pt,Unidentified,Unidentified,Unidentified
1543716619,CaravelaCabral,RT @magnamoreira_: https://t.co/INft0kJYHO,"Sou crente em Cristo Jesus pra glória de Deus!Além disso torcedor da Portuguesa, administrador e poeta. Escrever é meu dom, ler é meu hobby, amar é minha missão",Unidentified,und,Unidentified,Unidentified,Unidentified
2173993051,simontimbreza,planet earth #2 ka po ba — hala di po heheheh pero sinasama nila ako :)))) https://t.co/IUFT3PIPma,🦋,Unidentified,tl,Unidentified,Unidentified,Unidentified
127909335,gdam52,@RejanePaiva #votoemcedula,"Anti corruzione. A favore dell'etica, dell'onore e della cittadinanza.
Anti corrupçao. A favor da etica, da honra e da cidadania.
POVO INFORMADO = POVO LIVRE",Unidentified,und,Unidentified,Unidentified,Unidentified
993051366,OusadoVilete11,perfil visualizado por 8 pessoas https://t.co/1fQ32PrQfR,"Acredite: se foi Deus que prometeu, não há nada nem ninguém que possa atrapalhar ou mudar o que está determinado para você......",Unidentified,pt,Unidentified,Unidentified,Unidentified
2164713200,OeirasDigital,"Em destaque na Galeria de Arte, esta mostra colectiva engloba as modalidades de Pintura, Escultura e Gravura. A ent… https://t.co/FNYn3LKjcr","Mais perto de nós, mais perto de si.",Unidentified,pt,Unidentified,Unidentified,Unidentified
19529155,dmmonteiro,@DjokerNole Congrats. https://t.co/QjlN1Y47kO,,Unidentified,en,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,@Andersosantoliv @GarneroBrunno Verdade. será as 19 horas.,"FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,@roxmo @MengoMadrid Pra que pesquisa? Vai ser 70/30 pra acabar de vez com o PT. Roger curti ai meu poost.kkkkk,"FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
4816338995,OliveiraLiviann,Se eu falar p vcs que na quarta inventamos de fazer uma festa de halloween e no dia seguinte ja tinhamos metade da decoração comprada/feita,"Break the chains, be free ❥ Girls support girls",Unidentified,pt,Unidentified,Unidentified,Unidentified
4816338995,OliveiraLiviann,as vezes fico pensando pq n me aproximei da isa e da helo antes,"Break the chains, be free ❥ Girls support girls",Unidentified,pt,Unidentified,Unidentified,Unidentified
19529155,dmmonteiro,@samkalidi And pastor Brunson turns Oval Office in a chapel. https://t.co/6RrwS7ebz2,,Unidentified,en,Unidentified,Unidentified,Unidentified
719311242,aryelmeendes,o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/asiMYlaUBf,Mãe da Lorenna,Unidentified,pt,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,"@GarneroBrunno Concordo. pense num jogo preocupante Eles perderam ontem  mais uma vez, e pra piorar nosso retrospecto lá é horrível.","FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,pt,Unidentified,Unidentified,Unidentified
218748524,magnamoreira_,😱😱😱😱😱 https://t.co/HjokTngSXe,professora e advogada,Unidentified,und,Unidentified,Unidentified,Unidentified
1340039749,NigerMamba,RT @magnamoreira_: @casa_dos_pobres Vamos insistir na fraqueza e covardia dele. O mote dele é garantir segurança e ser o macho agressivo. I…,"Sou um grande mistério para mim. Porém, te conheço.",Unidentified,pt,Unidentified,Unidentified,Unidentified
813001105919668226,irenegbb,RT @magnamoreira_: @casa_dos_pobres Vamos insistir na fraqueza e covardia dele. O mote dele é garantir segurança e ser o macho agressivo. I…,militante do PT em defesa da democracia e direitos dos trabalhadores,Unidentified,pt,Unidentified,Unidentified,Unidentified
825163073296044032,iam_polenggg,Yuckkk,"The Lord is on my side, I will not fear. 
                                         PSALM 118:6",Unidentified,en,Unidentified,Unidentified,Unidentified
758016678160719873,marciobeltraogv,@Edu4rdoOliveira Queremos os 3 pontos.vamis juntos.,"FLAMENGO ATÉ MORRER! CASADO COM EMANUELLE, PAI DE LETÍCIA E LAURA. FAÇO PARTE DA FAMÍLIA DA ESPERANÇA, https://t.co/NN7KfpReEx",Unidentified,es,Unidentified,Unidentified,Unidentified
1239510546,getuliodavid1,@esquerdanao @17Ismaeldias @jairbolsonaro Quer se aparecer !!!,PIAUIENSE,Unidentified,pt,Unidentified,Unidentified,Unidentified
250104787,leoportelafla,Sonhar eh bom que eh de graça!! https://t.co/M9L4TtfuqN,"Bancario, casado com Mayara Barros, pai do Enzo Gabriel e apaixonado pelo Flamengo!!!",Unidentified,pt,Unidentified,Unidentified,Unidentified
131197124,guidorezende,RT @magnamoreira_: @casa_dos_pobres Vamos insistir na fraqueza e covardia dele. O mote dele é garantir segurança e ser o macho agressivo. I…,Radialista e Ex-Conselheiro Tutelar.,Unidentified,pt,Unidentified,Unidentified,Unidentified
1283611411,rita93mendes_,novo status: pessoas que visitaram meu perfil https://t.co/qyNY7uDfUd,http://t.co/KhWdXnXDEC; colheita de 93. Bodyboard. Bon Iver. Estudante de Psicologia. Sporting.,Unidentified,pt,Unidentified,Unidentified,Unidentified
913016135427264517,Pior_humano,@JoelAlexandreM Imposto sendo bem utilizado,Um olho no peixe outro no aspargo.,Unidentified,pt,Unidentified,Unidentified,Unidentified
218748524,magnamoreira_,@casa_dos_pobres Vamos insistir na fraqueza e covardia dele. O mote dele é garantir segurança e ser o macho agressi… https://t.co/gT9lHjyyIg,professora e advogada,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/iYpk3Ci3f4,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/TxuGBJlBHQ,,Unidentified,und,Unidentified,Unidentified,Unidentified
323312179,WillianSousaa,Gostei de um vídeo @YouTube https://t.co/pqywafCMti FAZER GATILHOS PARA FREE FIRE EM CASA! (Muito simples),"Amós  Cap:5 - Verc:6 Buscai ao SENHOR e vivei, para que não irrompa na casa de José como um fogo que a consuma, e não haja em Betel quem o apague.",Unidentified,pt,Unidentified,Unidentified,Unidentified
218748524,magnamoreira_,"Para os adoradores da virilidade fake de bolsonaro, a fuga dos debates é constrangedora. Perde votos. Se correr o b… https://t.co/PtpkoqeQ2x",professora e advogada,Unidentified,pt,Unidentified,Unidentified,Unidentified
323312179,WillianSousaa,Gostei de um vídeo @YouTube https://t.co/fsZu4pTiOp UM CRENTE,"Amós  Cap:5 - Verc:6 Buscai ao SENHOR e vivei, para que não irrompa na casa de José como um fogo que a consuma, e não haja em Betel quem o apague.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1380740498,estevesrolyn,RT @simontimbreza: I want puto bumbong :-(((((((,carpe diem,Unidentified,en,Unidentified,Unidentified,Unidentified
218748524,magnamoreira_,@zeroig Eu tb tenho evitado ironias porque o nível de cognição desse pessoal é baixíssimo. E pode ser usado contra nós mesmos,professora e advogada,Unidentified,pt,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,ATM with @luisberano_,2nd account,Unidentified,en,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,https://t.co/vpL2sm1ybK,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,und,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,https://t.co/epSeqnpMpW,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,und,Unidentified,Unidentified,Unidentified
1160223654,artidigital,https://t.co/oQvDin8W80,"TRABALHE EM CASA!
TRABALHE EM QUALQUER LUGAR!
TRABALHE PELA INTERNET!
Comece seu próprio negocio ainda hoje!
Viste http://t.co/fInW5ioKgG",Unidentified,und,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,https://t.co/HXIFhBgZit,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,und,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,https://t.co/0RAFaSMy9l,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,und,Unidentified,Unidentified,Unidentified
803330372,paulohe12545150,@essediafoilouco Sim.,"Canhoto, Piauiense, Historiador. Flamengo até morrer eu sou.",Unidentified,und,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,bat ang pogi mo — Ednih https://t.co/jt5zmJg70c,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
745550448,gjbcgp,RT @magnamoreira_: Claro que agrada. Mas os eleitores dele já sabem disso? Deveria explicar no debate com Haddad https://t.co/3WvTU9SUwW,"Esposo, pai e professor de Língua Portuguesa.",Unidentified,pt,Unidentified,Unidentified,Unidentified
127909335,gdam52,"...eles apoiam o socialismo (para o povo logico),mas precisam do capitalismo para sobreviver...Poderiam ter dormi… https://t.co/DrVkisQL3P","Anti corruzione. A favore dell'etica, dell'onore e della cittadinanza.
Anti corrupçao. A favor da etica, da honra e da cidadania.
POVO INFORMADO = POVO LIVRE",Unidentified,pt,Unidentified,Unidentified,Unidentified
1034045333511098368,shellysumaway,RT @simontimbreza: I want puto bumbong :-(((((((,new acc,Unidentified,en,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,ispadahan tayo — Wag baka mabali https://t.co/wqvpOcYKkJ,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
1043877976234897408,PTpaooooo,pengeng chix yung hindi pokpok — Wala talaga akong kilala https://t.co/jcL95vlaSF,2nd account,Unidentified,tl,Unidentified,Unidentified,Unidentified
161393042,marx_araujo,@UOLNoticias Vocês acham mesmo que essa tática da imprensa para derrotar Bolsonaro tem dado certo? 😂😂😂,"Médico neurologista, tricolor de coração.",Unidentified,pt,Unidentified,Unidentified,Unidentified
3319847705,PatrickFischerr,@orasalf 💤,"19, RJ ⛱️ | TRICOLOR 🇮🇹 Insta: fischerzaada",Unidentified,und,Unidentified,Unidentified,Unidentified
